"regulator","gene_name","gene_id","effect","evidence","source","category","regulator_label","Use","regulator_id"
"H-NS","lacZ","b0344","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","leuO","b0076","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","lhgD","b2660","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","lrp","b0889","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","malE","b4034","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","malF","b4033","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","malG","b4032","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","malH","b4807","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mazE","b2783","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mazF","b2782","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mdtE","b3513","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mdtF","b3514","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mdtI","b1599","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mdtJ","b1600","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mdtU","b4777","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","micF","b4439","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mukB","b0924","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mukE","b0923","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","mukF","b0922","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","nhaA","b0019","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","nhaR","b0020","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","nirB","b3365","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","nirC","b3367","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","nirD","b3366","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","nrdA","b2234","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","nrdB","b2235","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","nrdD","b4238","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","nrdG","b4237","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","osmC","b1482","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","proV","b2677","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","proW","b2678","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","proX","b2679","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rcsA","b1951","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rcsB","b2217","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rcsD","b2216","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","relA","b2784","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rnpB","b3123","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrfB","b3971","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrfC","b3759","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrfD","b3274","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrfF","b3272","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrfG","b2588","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrfH","b0205","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrlB","b3970","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrlC","b3758","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrlD","b3275","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrlG","b2589","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrlH","b0204","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrsB","b3968","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrsC","b3756","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrsD","b3278","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrsG","b2591","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","rrsH","b0201","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","slp","b3506","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","srlA","b2702","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","srlB","b2704","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","srlD","b2705","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","srlE","b2703","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","srlR","b2707","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","ssrS","b2911","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","stpA","b2669","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","tcyJ","b1920","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","thrV","b3273","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","ybdZ","b4511","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","yciE","b1257","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","yciF","b1258","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","yciG","b1259","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","ydeO","b1499","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","ydeP","b1501","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","yfaE","b2236","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","yhiD","b3508","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","yhiM","b3491","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","yjjP","b4364","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"H-NS","yjjQ","b4365","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1237"
"HU","galE","b0759","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0440,b4000"
"HU","galK","b0757","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0440,b4000"
"HU","galM","b0756","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0440,b4000"
"HU","galT","b0758","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0440,b4000"
"HU","micF","b4439","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0440,b4000"
"HU","mtr","b3161","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0440,b4000"
"HU","pgm","b0688","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0440,b4000"
"HU","seqA","b0687","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0440,b4000"
"HU","tyrP","b1907","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0440,b4000"
"HcaR","hcaB","b2541","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2537"
"HcaR","hcaC","b2540","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2537"
"HcaR","hcaD","b2542","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2537"
"HcaR","hcaE","b2538","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2537"
"HcaR","hcaF","b2539","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2537"
"HcaR","hcaR","b2537","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2537"
"HdfR","flhC","b1891","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4480"
"HdfR","flhD","b1892","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4480"
"HdfR","gltB","b3212","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4480"
"HdfR","gltD","b3213","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4480"
"HdfR","gltF","b3214","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4480"
"HicB","hicA","b4532","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1438"
"HicB","hicB","b1438","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1438"
"HigA","higA","b3082","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3082"
"HigA","higB","b3083","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3082"
"HigB-HigA","higA","b3082","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3082,b3083"
"HigB-HigA","higB","b3083","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3082,b3083"
"HipAB","hipA","b1507","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1507,b1508"
"HipAB","hipB","b1508","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1507,b1508"
"HipAB","mazE","b2783","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1507,b1508"
"HipAB","mazF","b2782","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1507,b1508"
"HipAB","relA","b2784","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1507,b1508"
"HipB","fadH","b3081","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1508"
"HipB","hipA","b1507","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1508"
"HipB","hipB","b1508","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1508"
"HipB","mazE","b2783","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1508"
"HipB","mazF","b2782","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1508"
"HipB","relA","b2784","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1508"
"HprR","cusA","b0575","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cusB","b0574","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cusC","b0572","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cusF","b0573","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cusR","b0571","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cusS","b0570","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cyoA","b0432","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cyoB","b0431","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cyoC","b0430","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cyoD","b0429","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","cyoE","b0428","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HprR","hiuH","b1970","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1969"
"HyfR","focB","b2492","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfA","b2481","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfB","b2482","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfC","b2483","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfD","b2484","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfE","b2485","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfF","b2486","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfG","b2487","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfH","b2488","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfI","b2489","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfJ","b2490","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HyfR","hyfR","b2491","+","WEAK","RegulonDB_TF","TF",NA,NA,"b2491"
"HypT","cydA","b0733","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","cydB","b0734","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","cysH","b2762","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","fecA","b4291","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","fecB","b4290","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","fecC","b4289","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","fecD","b4288","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","fecE","b4287","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","metB","b3939","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","metI","b0198","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","metL","b3940","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","metN","b0199","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"HypT","metQ","b0197","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4327"
"IHF","aceA","b4015","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","aceB","b4014","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","aceK","b4016","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","acs","b4069","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","actP","b4067","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","adiA","b4117","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","amiA","b2435","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","atoA","b2222","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","atoB","b2224","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","atoD","b2221","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","atoE","b2223","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","csgD","b1040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","csgE","b1039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","csgF","b1038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","csgG","b1037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","csrB","b4408","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","cysH","b2762","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","cysI","b2763","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","cysJ","b2764","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dcuD","b3227","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dmsA","b0894","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dmsB","b0895","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dmsC","b0896","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dppA","b3544","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dppB","b3543","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dppC","b3542","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dppD","b3541","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dppF","b3540","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dps","b0812","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","dusB","b3260","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","envZ","b3404","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fhlA","b2731","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fimA","b4314","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fimB","b4312","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fimC","b4316","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fimD","b4317","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fimF","b4318","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fimG","b4319","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fimH","b4320","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fimI","b4315","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fis","b3261","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","flhC","b1891","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","flhD","b1892","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fliA","b1922","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fliZ","b1921","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","fnr","b1334","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","focA","b0904","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","folA","b0048","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","gcd","b0124","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glcA","b2975","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glcB","b2976","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glcD","b2979","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glcE","b4468","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glcF","b4467","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glcG","b2977","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glmY","b4441","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glnH","b0811","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glnP","b0810","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glnQ","b0809","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glpQ","b2239","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","glpT","b2240","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","gltA","b0720","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","gltB","b3212","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","gltD","b3213","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","gltF","b3214","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hemA","b1210","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hemF","b2436","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hipA","b1507","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hipB","b1508","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hpt","b0125","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","htrE","b0139","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hycA","b2725","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hycB","b2724","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hycC","b2723","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hycD","b2722","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hycE","b2721","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hycF","b2720","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hycG","b2719","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hycH","b2718","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hycI","b2717","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hypA","b2726","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hypB","b2727","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hypC","b2728","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hypD","b2729","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","hypE","b2730","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","ibpB","b3686","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","ihfA","b1712","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","ihfB","b0912","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","lyxK","b3580","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","micF","b4439","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","mtr","b3161","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","narG","b1224","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","narH","b1225","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","narI","b1227","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","narJ","b1226","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","narK","b1223","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","narS","b4813","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","ndh","b1109","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nmpC","b0553","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoA","b2288","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoB","b2287","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoC","b2286","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoE","b2285","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoF","b2284","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoG","b2283","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoH","b2282","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoI","b2281","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoJ","b2280","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoK","b2279","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoL","b2278","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoM","b2277","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","nuoN","b2276","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","ompC","b2215","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","ompR","b3405","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","osmE","b1739","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","osmY","b4376","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaA","b1388","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaB","b1389","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaC","b1390","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaD","b1391","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaE","b1392","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaF","b1393","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaG","b1394","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaH","b1395","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaI","b1396","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaJ","b1397","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaK","b1398","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","paaZ","b1387","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","patA","b3073","?","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","pflB","b0903","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","phoU","b3724","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","plaR","b3574","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","prfA","b1211","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","prmC","b1212","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","proV","b2677","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","proW","b2678","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","proX","b2679","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","pspA","b1304","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","pspB","b1305","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","pspC","b1306","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","pspD","b1307","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","pspE","b1308","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","pspG","b4050","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
"IHF","pspH","b4758","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0912,b1712"
