Start	End	Gene	Strand	Name	Parent	Product	Bnb	JWnb	ECKnb
1006913	1008022	CDS	C	ycbX	ycbX	predicted 2Fe-2S cluster-containing protein	b0947	JW5126	ECK0938
1008266	1010374	CDS	D	ycbY	ycbY	predicted methyltransferase	b0948	JW0931	ECK0939
1010386	1012293	CDS	D	uup	uup	fused predicted transporter subunits and ATP-binding components of ABC superfamily	b0949	JW0932	ECK0940
1012423	1013676	CDS	D	pqiA	pqiA	paraquat-inducible membrane protein A	b0950	JW0933	ECK0941
1013681	1015321	CDS	D	pqiB	pqiB	paraquat-inducible protein B	b0951	JW0934	ECK0942
1015333	1015881	CDS	D	ymbA	ymbA	conserved hypothetical protein	b0952	JW5127	ECK0943
1016137	1016304	CDS	D	rmf	rmf	ribosome modulation factor	b0953	JW0936	ECK0944
1016374	1016892	CDS	C	fabA	fabA	beta-hydroxydecanoyl thioester dehydrase	b0954	JW0937	ECK0945
1016961	1018721	CDS	C	ycbZ	ycbZ	predicted peptidase	b0955	JW0938	ECK0946
1018907	1019359	CDS	D	ycbG	ycbG	conserved hypothetical protein	b0956	JW0939	ECK0947
1019435	1020475	CDS	C	ompA	ompA	outer membrane protein A (3a%3BII*%3BG%3Bd)	b0957	JW0940	ECK0948
1020832	1021341	CDS	C	sulA	sulA	SOS cell division inhibitor	b0958	JW0941	ECK0949
1021560	1022189	CDS	D	yccR	yccR	conserved hypothetical protein	b0959	JW0942	ECK0950
1022152	1024305	CDS	C	yccS	yccS	predicted inner membrane protein	b0960	JW5128	ECK0951
1024324	1024770	CDS	C	yccF	yccF	conserved inner membrane protein	b0961	JW0944	ECK0952
1024893	1026947	CDS	D	helD	helD	DNA helicase IV	b0962	JW0945	ECK0953
1026979	1027437	CDS	C	mgsA	mgsA	methylglyoxal synthase	b0963	JW5129	ECK0954
1027533	1028195	CDS	C	yccT	yccT	conserved hypothetical protein	b0964	JW0947	ECK0955
1028368	1028781	CDS	D	yccU	yccU	predicted CoA-binding protein with NAD(P)-binding Rossmann-fold domain	b0965	JW5130	ECK0956
1028826	1029143	CDS	C	yccV	yccV	DNA-binding protein%2C hemimethylated	b0966	JW5970	ECK0957
1029201	1030304	CDS	C	yccW	yccW	predicted methyltransferase	b0967	JW5898	ECK0958
1030486	1030764	CDS	D	yccX	yccX	predicted acylphosphatase	b0968	JW5131	ECK0959
1030761	1031090	CDS	C	yccK	yccK	predicted sulfite reductase subunit	b0969	JW0952	ECK0960
1031181	1031840	CDS	C	yccA	yccA	inner membrane protein	b0970	JW0953	ECK0961
1032047	1032134	tRNA	C	serT	serT	serT	b0971	JWR0026	ECK0962
1032561	1033679	CDS	D	hyaA	hyaA	hydrogenase 1%2C small subunit	b0972	JW0954	ECK0963
1033676	1035469	CDS	D	hyaB	hyaB	hydrogenase 1%2C large subunit	b0973	JW0955	ECK0964
1035488	1036195	CDS	D	hyaC	hyaC	hydrogenase 1%2C b-type cytochrome subunit	b0974	JW0956	ECK0965
1036192	1036779	CDS	D	hyaD	hyaD	protein involved in processing of HyaA and HyaB proteins	b0975	JW0957	ECK0966
1036776	1037174	CDS	D	hyaE	hyaE	protein involved in processing of HyaA and HyaB proteins	b0976	JW0958	ECK0967
1037171	1038028	CDS	D	hyaF	hyaF	protein involved in nickel incorporation into hydrogenase-1 proteins	b0977	JW0959	ECK0968
1038162	1039706	CDS	D	appC	appC	cytochrome bd-II oxidase%2C subunit I	b0978	JW0960	ECK0969
1039718	1040854	CDS	D	appB	appB	cytochrome bd-II oxidase%2C subunit II	b0979	JW0961	ECK0970
1041039	1042337	CDS	D	appA	appA	phosphoanhydride phosphorylase	b0980	JW0963	ECK0971
1042452	1044632	CDS	C	yccC	yccC	cryptic autophosphorylating protein tyrosine kinase Etk	b0981	JW0964	ECK0972
1044652	1045098	CDS	C	etp	etp	phosphotyrosine-protein phosphatase	b0982	JW5132	ECK0973
1045086	1046225	CDS	C	yccZ	yccZ	predicted exopolysaccharide export protein	b0983	JW0966	ECK0974
1046271	1048367	CDS	C	ymcA	ymcA	conserved hypothetical protein	b0984	JW0967	ECK0975
1048367	1049113	CDS	C	ymcB	ymcB	conserved hypothetical protein	b0985	JW0968	ECK0976
1049110	1049754	CDS	C	ymcC	ymcC	predicted outer membrane lipoprotein	b0986	JW0969	ECK0977
1049861	1050166	CDS	C	ymcD	ymcD	hypothetical protein	b0987	JW5133	ECK0978
1051385	1051597	CDS	C	cspH	cspH	stress protein%2C member of the CspA-family	b0989	JW5134	ECK0979
1051883	1052095	CDS	D	cspG	cspG	DNA-binding transcriptional regulator	b0990	JW0974	ECK0980
1052269	1052499	CDS	D	ymcE	ymcE	cold shock gene	b0991	JW0975	ECK0981
1052489	1052662	CDS	D	gnsA	gnsA	predicted regulator of phosphatidylethanolamine synthesis	b4517	JW0976	ECK0982
1052711	1053784	CDS	C	yccM	yccM	predicted 4Fe-4S membrane protein	b0992	JW0977	ECK0983
1053856	1056600	CDS	C	torS	torS	hybrid sensory histidine kinase in two-component regulatory system with TorR	b0993	JW5135	ECK0984
1056683	1057711	CDS	D	torT	torT	periplasmic sensory protein associated with the TorRS two-component regulatory system	b0994	JW0979	ECK0985
1057684	1058376	CDS	C	torR	torR	DNA-binding response regulator in two-component regulatory system with TorS	b0995	JW0980	ECK0986
1058506	1059678	CDS	D	torC	torC	trimethylamine N-oxide (TMAO) reductase I%2C cytochrome c-type subunit	b0996	JW0981	ECK0987
1059678	1062224	CDS	D	torA	torA	trimethylamine N-oxide (TMAO) reductase I%2C catalytic subunit	b0997	JW0982	ECK0988
1062221	1062820	CDS	D	torD	torD	chaperone involved in maturation of TorA subunit of trimethylamine N-oxide reductase system I	b0998	JW0983	ECK0989
1062972	1063277	CDS	C	cbpM	cbpM	modulator of CbpA co-chaperone	b0999	JW0984	ECK0990
1063277	1064197	CDS	C	cbpA	cbpA	curved DNA-binding protein%2C DnaJ homologue that functions as a co-chaperone of DnaK	b1000	JW0985	ECK0991
1064458	1065714	CDS	D	yccE	yccE	hypothetical protein	b1001	JW0986	ECK0992
1066007	1067248	CDS	D	agp	agp	glucose-1-phosphatase/inositol phosphatase	b1002	JW0987	ECK0993
1067286	1067513	CDS	C	yccJ	yccJ	hypothetical protein	b1003	JW0988	ECK0994
1067534	1068130	CDS	C	wrbA	wrbA	predicted flavoprotein in Trp regulation	b1004	JW0989	ECK0995
1068503	1068676	CDS	D	ymdF	ymdF	conserved hypothetical protein	b4518	JW5136	ECK0996
1068933	1070261	CDS	C	ycdG	ycdG	predicted transporter	b1006	JW5137	ECK0997
1070282	1070776	CDS	C	ycdH	ycdH	predicted oxidoreductase%2C flavin:NADH component	b1007	JW5138	ECK0998
1070787	1071377	CDS	C	ycdI	ycdI	predicted oxidoreductase	b1008	JW0993	ECK0999
1071387	1072187	CDS	C	rarA	rarA	predicted hydrolase	b1009	JW0994	ECK1000
1072195	1072581	CDS	C	ycdK	ycdK	conserved hypothetical protein	b1010	JW0995	ECK1001
1072593	1073285	CDS	C	ycdL	ycdL	hypothetical protein	b1011	JW5139	ECK1002
1073285	1074433	CDS	C	ycdM	ycdM	predicted monooxygenase	b1012	JW0997	ECK1003
1074664	1075302	CDS	D	ycdC	ycdC	predicted DNA-binding transcriptional regulator	b1013	JW0998	ECK1004
1075342	1079304	CDS	C	putA	putA	fused DNA-binding transcriptional regulator%2C proline dehydrogenase%2C and pyrroline-5-carboxylate dehydrogenase	b1014	JW0999	ECK1005
1079727	1081235	CDS	D	putP	putP	proline:sodium symporter	b1015	JW1001	ECK1006
1082665	1083792	CDS	D	ycdO	ycdO	conserved hypothetical protein	b1018	JW1003	ECK1008
1083798	1085069	CDS	D	ycdB	ycdB	conserved hypothetical protein	b1019	JW1004	ECK1009
1085414	1086478	CDS	D	phoH	phoH	conserved hypothetical protein with nucleoside triphosphate hydrolase domain	b1020	JW1005	ECK1010
1086528	1086941	CDS	C	ycdP	ycdP	predicted inner membrane protein	b1021	JW1006	ECK1011
1086943	1088268	CDS	C	ycdQ	ycdQ	predicted glycosyl transferase	b1022	JW1007	ECK1012
1088261	1090279	CDS	C	ycdR	ycdR	predicted enzyme associated with biofilm formation	b1023	JW5142	ECK1013
1090288	1092711	CDS	C	ycdS	ycdS	predicted outer membrane protein	b1024	JW1010	ECK1014
1093298	1094656	CDS	D	ycdT	ycdT	predicted diguanylate cyclase	b1025	JW5143	ECK1015
1095966	1096268	CDS	D	ymdE	ymdE	ymdE	b1028	JW5145	ECK1016
1096265	1097251	CDS	D	ycdU	ycdU	predicted inner membrane protein	b1029	JW1015	ECK1017
1097806	1097893	tRNA	C	serX	serX	serX	b1032	JWR0027	ECK1018
1098127	1099065	CDS	D	ycdW	ycdW	2-ketoacid reductase	b1033	JW5146	ECK1019
1099120	1099857	CDS	D	ycdX	ycdX	predicted zinc-binding hydrolase	b1034	JW1017	ECK1020
1099881	1100435	CDS	D	ycdY	ycdY	conserved hypothetical protein	b1035	JW1018	ECK1021
1100537	1101028	CDS	D	ycdZ	ycdZ	predicted inner membrane protein	b1036	JW5147	ECK1022
1101092	1101925	CDS	C	csgG	csgG	outer membrane lipoprotein	b1037	JW1020	ECK1023
1101952	1102368	CDS	C	csgF	csgF	predicted transport protein	b1038	JW1021	ECK1024
1102393	1102782	CDS	C	csgE	csgE	predicted transport protein	b1039	JW1022	ECK1025
1102787	1103437	CDS	C	csgD	csgD	DNA-binding transcriptional activator in two-component regulatory system	b1040	JW1023	ECK1026
1104192	1104647	CDS	D	csgB	csgB	curlin nucleator protein%2C minor subunit in curli complex	b1041	JW1024	ECK1027
1104688	1105143	CDS	D	csgA	csgA	cryptic curlin major subunit	b1042	JW1025	ECK1028
1105202	1105534	CDS	D	csgC	csgC	predicted curli production protein	b1043	JW1026	ECK1029
1106991	1107302	CDS	D	ymdA	ymdA	hypothetical protein	b1044	JW1031	ECK1030
1107397	1107930	CDS	D	ymdB	ymdB	conserved hypothetical protein	b1045	JW1032	ECK1031
1107932	1109353	CDS	D	ymdC	ymdC	predicted hydrolase	b1046	JW5150	ECK1032
1109361	1110518	CDS	C	mdoC	mdoC	membrane protein required for modification of periplasmic glucan	b1047	JW1034	ECK1033
1110912	1112447	CDS	D	mdoG	mdoG	glucan biosynthesis protein%2C periplasmic	b1048	JW1035	ECK1034
1112440	1114983	CDS	D	mdoH	mdoH	glucan biosynthesis: glycosyl transferase	b1049	JW1037	ECK1035
1115156	1115383	CDS	D	yceK	yceK	predicted lipoprotein	b1050	JW5151	ECK1036
1115384	1115758	CDS	C	msyB	msyB	hypothetical protein	b1051	JW1039	ECK1037
1115841	1117067	CDS	C	mdtG	mdtG	predicted drug efflux system	b1053	JW1040	ECK1038
1117239	1118159	CDS	C	lpxL	lpxL	lauryl-acyl carrier protein (ACP)-dependent acyltransferase	b1054	JW1041	ECK1039
1118384	1119436	CDS	D	yceA	yceA	conserved hypothetical protein	b1055	JW1042	ECK1040
1119478	1120053	CDS	C	yceI	yceI	hypothetical protein	b1056	JW1043	ECK1041
1120057	1120623	CDS	C	yceJ	yceJ	predicted cytochrome b561	b1057	JW1044	ECK1042
1120884	1121024	CDS	C	yceO	yceO	hypothetical protein	b1058	JW1045	ECK1043
1121045	1122163	CDS	C	solA	solA	N-methyltryptophan oxidase%2C FAD-binding	b1059	JW1046	ECK1044
1122278	1122532	CDS	C	yceP	yceP	hypothetical protein	b1060	JW5152	ECK1045
1122819	1123064	CDS	C	dinI	dinI	DNA damage-inducible protein I	b1061	JW1048	ECK1046
1123138	1124184	CDS	C	pyrC	pyrC	dihydro-orotase	b1062	JW1049	ECK1047
1124290	1124850	CDS	C	yceB	yceB	predicted lipoprotein	b1063	JW1050	ECK1048
1124984	1125631	CDS	C	grxB	grxB	glutaredoxin 2	b1064	JW1051	ECK1049
1125695	1126903	CDS	C	mdtH	mdtH	predicted drug efflux system	b1065	JW1052	ECK1050
1127139	1127723	CDS	D	rimJ	rimJ	ribosomal-protein-S5-alanine N-acetyltransferase	b1066	JW1053	ECK1051
1127734	1128381	CDS	D	yceH	yceH	conserved hypothetical protein	b1067	JW1054	ECK1052
1128383	1129306	CDS	D	mviM	mviM	predicted oxidoreductase%2C NAD(P)-binding Rossmann-fold domain	b1068	JW1055	ECK1053
1129416	1130951	CDS	D	mviN	mviN	predicted inner membrane protein	b1069	JW1056	ECK1054
1130991	1131407	CDS	C	flgN	flgN	export chaperone for FlgK and FlgL	b1070	JW1057	ECK1055
1131412	1131705	CDS	C	flgM	flgM	anti-sigma factor for FliA (sigma 28)	b1071	JW1058	ECK1056
1131781	1132440	CDS	C	flgA	flgA	assembly protein for flagellar basal-body periplasmic P ring	b1072	JW1059	ECK1057
1132595	1133011	CDS	D	flgB	flgB	flagellar component of cell-proximal portion of basal-body rod	b1073	JW1060	ECK1058
1133015	1133419	CDS	D	flgC	flgC	flagellar component of cell-proximal portion of basal-body rod	b1074	JW1061	ECK1059
1133431	1134126	CDS	D	flgD	flgD	flagellar hook assembly protein	b1075	JW1062	ECK1060
1134151	1135359	CDS	D	flgE	flgE	flagellar hook protein	b1076	JW1063	ECK1061
1135379	1136134	CDS	D	flgF	flgF	flagellar component of cell-proximal portion of basal-body rod	b1077	JW1064	ECK1062
1136306	1137088	CDS	D	flgG	flgG	flagellar component of cell-distal portion of basal-body rod	b1078	JW1065	ECK1063
1137141	1137839	CDS	D	flgH	flgH	flagellar protein of basal-body outer-membrane L ring	b1079	JW5153	ECK1064
1137851	1138948	CDS	D	flgI	flgI	predicted flagellar basal body protein	b1080	JW1067	ECK1065
1138948	1139889	CDS	D	flgJ	flgJ	muramidase	b1081	JW1068	ECK1066
1139955	1141598	CDS	D	flgK	flgK	flagellar hook-filament junction protein 1	b1082	JW1069	ECK1067
1141610	1142563	CDS	D	flgL	flgL	flagellar hook-filament junction protein	b1083	JW1070	ECK1068
1142759	1145944	CDS	C	rne	rne	fused ribonucleaseE endoribonuclease and scaffold for formation of degradosome	b1084	JW1071	ECK1069
1146079	1146399	CDS	D	yceQ	yceQ	hypothetical protein	b1085	JW5154	ECK1070
1146517	1147476	CDS	D	rluC	rluC	23S rRNA pseudouridylate synthase	b1086	JW1072	ECK1071
1147588	1148172	CDS	C	yceF	yceF	hypothetical protein	b1087	JW5155	ECK1072
1148166	1148334	transcript	D	sraB	sraB	sraB	b4418	JWR0228	ECK1073
1148371	1148892	CDS	D	yceD	yceD	conserved hypothetical protein	b1088	JW1074	ECK1074
1148944	1149117	CDS	D	rpmF	rpmF	50S ribosomal subunit protein L32	b1089	JW1075	ECK1075
1149198	1150268	CDS	D	plsX	plsX	fatty acid/phospholipid synthesis protein	b1090	JW5156	ECK1076
1150336	1151289	CDS	D	fabH	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	b1091	JW1077	ECK1077
1151305	1152234	CDS	D	fabD	fabD	malonyl-CoA-[acyl-carrier-protein] transacylase	b1092	JW1078	ECK1078
1152247	1152981	CDS	D	fabG	fabG	3-oxoacyl-[acyl-carrier-protein] reductase	b1093	JW1079	ECK1079
1153192	1153428	CDS	D	acpP	acpP	acyl carrier protein	b1094	JW1080	ECK1080
1153516	1154757	CDS	D	fabF	fabF	3-oxoacyl-[acyl-carrier-protein] synthase II	b1095	JW1081	ECK1081
1154877	1155686	CDS	D	pabC	pabC	4-amino-4-deoxychorismate lyase component of para-aminobenzoate synthase multienzyme complex	b1096	JW1082	ECK1082
1155689	1156711	CDS	D	yceG	yceG	predicted aminodeoxychorismate lyase	b1097	JW1083	ECK1083
1156701	1157342	CDS	D	tmk	tmk	thymidylate kinase	b1098	JW1084	ECK1084
1157339	1158343	CDS	D	holB	holB	DNA polymerase III%2C delta prime subunit	b1099	JW1085	ECK1085
1158354	1159151	CDS	D	ycfH	ycfH	predicted metallodependent hydrolase	b1100	JW1086	ECK1086
1159446	1160879	CDS	D	ptsG	ptsG	fused glucose-specific PTS enzyme IIBC components	b1101	JW1087	ECK1087
1160939	1163128	CDS	C	fhuE	fhuE	ferric-rhodotorulic acid outer membrane transporter	b1102	JW1088	ECK1088
1163462	1163821	CDS	D	hinT	hinT	purine nucleoside phosphoramidase	b1103	JW1089	ECK1089
1163824	1164201	CDS	D	ycfL	ycfL	hypothetical protein	b1104	JW1090	ECK1090
1164215	1164856	CDS	D	ycfM	ycfM	predicted outer membrane lipoprotein	b1105	JW5157	ECK1091
1164837	1165661	CDS	D	ycfN	ycfN	thiamin kinase	b1106	JW1092	ECK1092
1165672	1166697	CDS	D	nagZ	nagZ	beta N-acetyl-glucosaminidase	b1107	JW1093	ECK1093
1166720	1167262	CDS	D	ycfP	ycfP	conserved hypothetical protein	b1108	JW5158	ECK1094
1167662	1168966	CDS	D	ndh	ndh	respiratory NADH dehydrogenase 2/cupric reductase	b1109	JW1095	ECK1095
1169176	1169715	CDS	D	ycfJ	ycfJ	hypothetical protein	b1110	JW1096	ECK1096
1169777	1170409	CDS	C	ycfQ	ycfQ	predicted DNA-binding transcriptional regulator	b1111	JW5159	ECK1097
1170650	1170907	CDS	D	ycfR	ycfR	hypothetical protein	b1112	JW1098	ECK1098
1170989	1171951	CDS	C	ycfS	ycfS	conserved hypothetical protein	b1113	JW5820	ECK1099
1172095	1175541	CDS	C	mfd	mfd	transcription-repair coupling factor	b1114	JW1100	ECK1100
1175669	1176742	CDS	C	ycfT	ycfT	predicted inner membrane protein	b1115	JW1101	ECK1101
1177004	1178203	CDS	D	lolC	lolC	outer membrane-specific lipoprotein transporter subunit	b1116	JW5161	ECK1102
1178196	1178897	CDS	D	lolD	lolD	outer membrane-specific lipoprotein transporter subunit	b1117	JW5162	ECK1103
1178897	1180141	CDS	D	lolE	lolE	outer membrane-specific lipoprotein transporter subunit	b1118	JW1104	ECK1104
1180170	1181081	CDS	D	ycfX	ycfX	predicted DNA-binding transcriptional regulator	b1119	JW1105	ECK1105
1181097	1181936	CDS	D	cobB	cobB	deacetylase of acetyl-CoA synthetase%2C NAD-dependent	b1120	JW1106	ECK1106
1182056	1182844	CDS	C	ycfZ	ycfZ	predicted inner membrane protein	b1121	JW1107	ECK1107
1182841	1183302	CDS	C	ymfA	ymfA	predicted inner membrane protein	b1122	JW5164	ECK1108
1183360	1184406	CDS	C	potD	potD	polyamine transporter subunit	b1123	JW1109	ECK1109
1184403	1185197	CDS	C	potC	potC	polyamine transporter subunit	b1124	JW1110	ECK1110
1185194	1186021	CDS	C	potB	potB	polyamine transporter subunit	b1125	JW1111	ECK1111
1186035	1187171	CDS	C	potA	potA	polyamine transporter subunit	b1126	JW1112	ECK1112
1187421	1188647	CDS	D	pepT	pepT	peptidase T	b1127	JW1113	ECK1113
1188696	1189817	CDS	C	ycfD	ycfD	conserved hypothetical protein	b1128	JW1114	ECK1114
1189893	1191353	CDS	C	phoQ	phoQ	sensory histidine kinase in two-compoent regulatory system with PhoP	b1129	JW1115	ECK1115
1191353	1192024	CDS	C	phoP	phoP	DNA-binding response regulator in two-component regulatory system with PhoQ	b1130	JW1116	ECK1116
1192193	1193563	CDS	C	purB	purB	adenylosuccinate lyase	b1131	JW1117	ECK1117
1193567	1194208	CDS	C	hflD	hflD	predicted lysogenization regulator	b1132	JW5165	ECK1118
1194244	1195350	CDS	C	trmU	trmU	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	b1133	JW1119	ECK1119
1195404	1195865	CDS	C	ymfB	ymfB	bifunctional thiamin pyrimidine pyrophosphate hydrolase and thiamin pyrophosphate hydrolase	b1134	JW1120	ECK1120
1195875	1196528	CDS	C	ymfC	ymfC	23S rRNA pseudouridine synthase	b1135	JW1121	ECK1121
1196700	1197950	CDS	D	icd	icd	isocitrate dehydrogenase%2C specific for NADP+	b1136	JW1122	ECK1122
1198444	1199109	CDS	C	ymfD	ymfD	predicted SAM-dependent methyltransferase	b1137	JW1123	ECK1123
1199110	1199814	CDS	C	ymfE	ymfE	predicted inner membrane protein	b1138	JW5166	ECK1124
1200272	1201165	CDS	D	lit	lit	cell death peptidase%2C inhibitor of T4 late gene expression	b1139	JW1125	ECK1125
1201256	1202383	CDS	C	intE	intE	predicted integrase	b1140	JW1126	ECK1126
1202364	1202609	CDS	C	ymfG	ymfG	predicted excisionase	b1141	JW1127	ECK1127
1202646	1202957	CDS	C	ymfH	ymfH	hypothetical protein	b1142	JW1128	ECK1128
1203074	1203415	CDS	D	ymfI	ymfI	hypothetical protein	b1143	JW5168	ECK1129
1203353	1203661	CDS	C	ymfJ	ymfJ	hypothetical protein	b1144	JW1130	ECK1130
1203836	1204510	CDS	C	ymfK	ymfK	repressor protein phage e14	b1145	JW1131	ECK1131
1204601	1204801	CDS	D	ymfT	ymfT	predicted DNA-binding transcriptional regulator	b1146	JW5169	ECK1132
1204833	1205402	CDS	D	ymfL	ymfL	predicted DNA-binding transcriptional regulator	b1147	JW1133	ECK1133
1205399	1205737	CDS	D	ymfM	ymfM	hypothetical protein	b1148	JW1134	ECK1134
1205747	1207114	CDS	D	ymfN	ymfN	predicted DNA-binding transcriptional regulator	b1149	JW1135	ECK1135
1207126	1207308	CDS	D	ymfR	ymfR	hypothetical protein	b1150	JW1136	ECK1136
1207308	1207781	CDS	D	ymfO	ymfO	conserved hypothetical protein	b1151	JW1137	ECK1137
1207837	1208499	CDS	D	ymfP	ymfP	conserved hypothetical protein	b1152	JW5170	ECK1138
1208490	1209074	CDS	D	ymfQ	ymfQ	conserved hypothetical protein	b1153	JW1139	ECK1139
1209078	1209707	CDS	D	ycfK	ycfK	hypothetical protein	b1154	JW1140	ECK1140
1209709	1210122	CDS	D	ymfS	ymfS	hypothetical protein	b1155	JW5171	ECK1141
1210094	1210696	CDS	C	tfaE	tfaE	predicted tail fiber assembly protein	b1156	JW1142	ECK1142
1210696	1211232	CDS	C	stfE	stfE	stfE	b1157	JW5172	ECK1143
1211262	1211816	CDS	D	pin	pin	site-specific DNA recombinase	b1158	JW1144	ECK1144
1211923	1212756	CDS	D	mcrA	mcrA	5-methylcytosine-specific restriction endonuclease B	b1159	JW1145	ECK1145
1213002	1213154	CDS	D	icdC	icdC	icdC	b4519	JW5173	ECK1146
1213257	1213580	CDS	C	elbA	elbA	hypothetical protein	b1160	JW1147	ECK1147
1214280	1214684	CDS	C	ycgX	ycgX	hypothetical protein	b1161	JW1148	ECK1148
1214905	1215636	CDS	C	ycgE	ycgE	predicted DNA-binding transcriptional regulator	b1162	JW1149	ECK1149
1215841	1217052	CDS	C	ycgF	ycgF	predicted FAD-binding phosphodiesterase	b1163	JW1150	ECK1150
1217366	1217602	CDS	D	ycgZ	ycgZ	hypothetical protein	b1164	JW1151	ECK1151
1217645	1217917	CDS	D	ymgA	ymgA	hypothetical protein	b1165	JW1152	ECK1152
1217946	1218212	CDS	D	ymgB	ymgB	hypothetical protein	b1166	JW1153	ECK1153
1218325	1218573	CDS	D	ymgC	ymgC	hypothetical protein	b1167	JW1154	ECK1154
1218905	1220428	CDS	D	ycgG	ycgG	conserved inner membrane protein	b1168	JW5174	ECK1155
1220560	1220778	CDS	D	ymgF	ymgF	hypothetical protein	b4520	JW1156	ECK1156
1223882	1224211	CDS	C	ymgD	ymgD	hypothetical protein	b1171	JW5177	ECK1158
1224221	1224496	CDS	C	ymgG	ymgG	hypothetical protein	b1172	JW5178	ECK1159
1225042	1225263	CDS	D	ymgH	ymgH	hypothetical protein	b4521	JW5179	ECK1160
1225272	1225484	CDS	D	ycgI	ycgI	hypothetical protein	b1173	JW1162	ECK1161
1225856	1226122	CDS	C	minE	minE	cell division topological specificity factor	b1174	JW1163	ECK1162
1226126	1226938	CDS	C	minD	minD	membrane ATPase of the MinC-MinD-MinE system	b1175	JW1164	ECK1163
1226962	1227657	CDS	C	minC	minC	cell division inhibitor	b1176	JW1165	ECK1164
1228177	1228545	CDS	D	ycgJ	ycgJ	hypothetical protein	b1177	JW1166	ECK1165
1228648	1229049	CDS	C	ycgK	ycgK	hypothetical protein	b1178	JW1167	ECK1166
1229258	1229584	CDS	D	ycgL	ycgL	conserved hypothetical protein	b1179	JW1168	ECK1167
1229656	1230315	CDS	D	ycgM	ycgM	predicted isomerase/hydrolase	b1180	JW1169	ECK1168
1230407	1230853	CDS	D	ycgN	ycgN	conserved hypothetical protein	b1181	JW5180	ECK1169
1231060	1231971	CDS	C	hlyE	hlyE	hemolysin E	b1182	JW5181	ECK1170
1232344	1232763	CDS	D	umuD	umuD	DNA polymerase V%2C subunit D	b1183	JW1172	ECK1171
